source_file,signal_date,field_path,component,ok,data_quality,data_source,data_vendor,rows,cutoff_date,warning,status,evidence
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-12.md,2026-06-12,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 262 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-19.md,2026-06-19,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 266 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-19.md,2026-06-19,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-19.md,2026-06-19,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 266 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-19.md,2026-06-19,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 266 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-19.md,2026-06-19,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 266 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-26.md,2026-06-26,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 271 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-26.md,2026-06-26,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-26.md,2026-06-26,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 271 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-26.md,2026-06-26,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 271 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-26.md,2026-06-26,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 271 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-30.md,2026-06-30,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-30.md,2026-06-30,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-30.md,2026-06-30,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-30.md,2026-06-30,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/moutai_weekly_2026q2/reports/report_600519_2026-06-30.md,2026-06-30,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
